Customer ID,Age,Gender,Annual Income,Spending Score
4882,51,Female,27386.00,65
4883,34,Male,38340.00,81
4884,70,Male,159689.00,52
4885,46,Female,45606.00,44
4886,37,Male,99759.00,5
4887,52,Female,180821.00,74
4888,23,Male,189853.00,24
4889,87,Male,31997.00,19
4890,55,Female,78884.00,69
4891,44,Female,149908.00,15
4892,58,Male,69143.00,17
4893,64,Female,71667.00,16
4894,67,Male,179013.00,39
4895,34,Male,123893.00,56
4896,57,Male,83129.00,12
4897,71,Female,97846.00,96
4898,87,Male,80996.00,69
4899,69,Female,105588.00,30
4900,35,Male,149244.00,60
4901,42,Male,189145.00,32
4902,46,Female,90562.00,76
4903,80,Male,170778.00,98
4904,22,Female,49483.00,8
4905,84,Female,83248.00,78
4906,23,Female,45452.00,77
4907,48,Male,62794.00,39
4908,82,Female,86162.00,16
4909,31,Female,103668.00,54
4910,58,Male,20169.00,82
4911,26,Female,38329.00,43
4912,65,Male,81595.00,97
4913,22,Male,187638.00,78
4914,86,Male,52645.00,84
4915,24,Female,115890.00,13
4916,33,Male,153653.00,37
4917,28,Female,146665.00,95
4918,54,Male,134934.00,52
4919,66,Female,159230.00,91
4920,20,Female,135205.00,23
4921,65,Male,72139.00,6
4922,35,Male,48162.00,38
4923,26,Male,144451.00,52
4924,41,Male,69332.00,57
4925,52,Male,74709.00,56
4926,46,Male,99802.00,30
4927,28,Male,118953.00,87
4928,43,Male,105699.00,42
4929,20,Female,44018.00,11
4930,70,Female,162373.00,70
4931,70,Male,127739.00,96
4932,38,Male,135164.00,2
4933,60,Male,102332.00,33
4934,60,Female,57161.00,48
4935,33,Male,106513.00,72
4936,49,Female,34494.00,2
4937,65,Male,113562.00,63
4938,41,Female,187260.00,57
4939,23,Male,44899.00,90
4940,74,Male,176026.00,62
4941,78,Male,129877.00,65
4942,23,Male,80038.00,84
4943,25,Male,49266.00,98
4944,47,Male,134507.00,30
4945,45,Male,176667.00,14
4946,33,Female,113749.00,55
4947,29,Female,196824.00,9
4948,61,Male,27884.00,90
4949,70,Male,94432.00,17
4950,31,Female,145353.00,85
4951,85,Female,44370.00,91
4952,61,Male,26701.00,29
4953,87,Female,82084.00,98
4954,49,Male,147897.00,22
4955,47,Male,125862.00,15
4956,73,Male,189278.00,54
4957,77,Female,51519.00,40
4958,38,Male,67499.00,100
4959,89,Female,180446.00,98
4960,83,Female,104980.00,24
4961,24,Male,95679.00,65
4962,58,Female,140611.00,8
4963,23,Male,135582.00,67
4964,36,Male,183368.00,71
4965,47,Male,113488.00,35
4966,51,Female,41354.00,9
4967,78,Female,167469.00,19
4968,66,Male,104575.00,22
4969,44,Female,90429.00,93
4970,62,Male,91838.00,1
4971,49,Female,54127.00,85
4972,24,Female,106437.00,71
4973,90,Male,134160.00,88
4974,32,Male,132095.00,76
4975,56,Female,84892.00,50
4976,55,Female,31488.00,68
4977,79,Female,161995.00,16
4978,33,Female,124814.00,71
4979,59,Male,190086.00,21
4980,50,Male,100127.00,73
4981,42,Male,58643.00,54
4982,63,Male,126502.00,84
4983,52,Male,81767.00,19
4984,72,Male,77644.00,14
4985,74,Female,96671.00,89
4986,52,Male,79560.00,61
4987,72,Female,53790.00,65
4988,55,Female,93665.00,16
4989,38,Male,117959.00,93
4990,81,Male,188011.00,37
4991,80,Male,95048.00,7
4992,76,Female,58221.00,92
4993,25,Male,199654.00,25
4994,39,Female,86789.00,4
4995,59,Female,42301.00,20
4996,20,Female,91523.00,8
4997,41,Female,60947.00,38
4998,89,Female,57261.00,59
4999,74,Male,43075.00,90
5000,71,Female,176424.00,91
5001,32,Male,86714.00,23
5002,44,Male,170771.00,99
5003,62,Male,179663.00,53
5004,82,Female,159102.00,46
5005,55,Male,97725.00,76
5006,42,Male,191267.00,23
5007,71,Male,180209.00,4
5008,33,Male,107515.00,75
5009,68,Female,124816.00,21
5010,89,Male,181540.00,82
5011,66,Female,63608.00,28
5012,81,Male,152833.00,93
5013,54,Female,78763.00,81
5014,51,Male,60032.00,30
5015,26,Female,69855.00,70
5016,35,Female,100972.00,11
5017,19,Female,92598.00,59
5018,61,Male,177518.00,3
5019,48,Female,27878.00,37
5020,26,Male,110005.00,100
5021,75,Male,148505.00,75
5022,35,Male,91405.00,54
5023,74,Male,158548.00,14
5024,22,Male,33486.00,67
5025,74,Female,30698.00,97
5026,74,Female,162821.00,5
5027,34,Male,147588.00,43
5028,21,Female,177996.00,9
5029,57,Female,59952.00,31
5030,29,Male,102041.00,27
5031,54,Male,82254.00,14
5032,72,Female,61856.00,13
5033,20,Male,116319.00,85
5034,28,Male,69330.00,9
5035,70,Male,178952.00,4
5036,79,Female,88779.00,16
5037,64,Male,145346.00,77
5038,51,Female,102610.00,59
5039,64,Male,59907.00,7
5040,50,Male,87390.00,45
5041,25,Male,34998.00,77
5042,20,Male,82728.00,86
5043,59,Female,176564.00,44
5044,48,Male,152927.00,41
5045,50,Female,173841.00,85
5046,45,Female,95291.00,99
5047,69,Male,44520.00,47
5048,40,Male,28577.00,90
5049,48,Female,41916.00,90
5050,74,Female,171375.00,69
5051,22,Female,30460.00,48
5052,71,Female,148385.00,48
5053,48,Female,38915.00,29
5054,88,Female,151941.00,1
5055,89,Female,45126.00,77
5056,42,Female,171015.00,63
5057,86,Female,133856.00,6
5058,38,Male,70033.00,63
5059,79,Female,41772.00,94
5060,81,Male,128864.00,54
5061,28,Male,31329.00,74
5062,81,Female,182358.00,70
5063,78,Male,93245.00,6
5064,43,Female,125512.00,96
5065,67,Female,172473.00,40
5066,74,Male,196097.00,18
5067,40,Female,183790.00,16
5068,20,Male,144570.00,63
5069,34,Female,90159.00,49
5070,55,Female,165677.00,23
5071,78,Male,99948.00,20
5072,55,Female,58520.00,86
5073,24,Male,78839.00,89
5074,83,Female,149464.00,97
5075,54,Female,124060.00,52
5076,44,Male,154418.00,95
5077,68,Male,197695.00,17
5078,80,Female,171199.00,80
5079,54,Male,175562.00,23
5080,70,Male,167599.00,62
5081,24,Male,39271.00,8
5082,76,Female,128381.00,55
5083,81,Female,25613.00,51
5084,32,Female,119089.00,59
5085,19,Female,105107.00,90
5086,69,Male,132249.00,13
5087,67,Male,163293.00,22
5088,55,Male,117969.00,72
5089,75,Female,43631.00,90
5090,69,Female,84971.00,99
5091,86,Male,83428.00,23
5092,70,Female,26895.00,99
5093,78,Female,104682.00,98
5094,73,Male,171972.00,29
5095,59,Male,26369.00,56
5096,58,Male,54054.00,96
5097,59,Female,117094.00,84
5098,63,Male,168509.00,46
5099,30,Male,103191.00,6
5100,54,Male,199791.00,20
5101,69,Male,180335.00,93
5102,68,Male,154414.00,81
5103,59,Female,98346.00,84
5104,23,Female,27978.00,18
5105,70,Male,70065.00,99
5106,53,Female,77980.00,28
5107,83,Male,174248.00,4
5108,75,Male,147324.00,67
5109,27,Male,182070.00,60
5110,87,Male,81749.00,29
5111,70,Male,66880.00,76
5112,53,Male,50035.00,79
5113,44,Male,141273.00,10
5114,83,Male,181849.00,69
5115,56,Male,56627.00,99
5116,54,Male,84902.00,84
5117,47,Male,90622.00,47
5118,28,Male,178726.00,45
5119,28,Female,161469.00,58
5120,78,Male,181166.00,58
5121,64,Male,145384.00,72
5122,88,Female,156579.00,30
5123,36,Female,120287.00,20
5124,78,Female,150538.00,35
5125,53,Male,94305.00,4
5126,76,Male,23670.00,47
5127,46,Male,66452.00,60
5128,79,Male,161200.00,2
5129,52,Female,106927.00,11
5130,46,Male,117824.00,35
5131,52,Male,20719.00,90
5132,47,Female,41704.00,69
5133,38,Female,119914.00,48
5134,54,Female,155750.00,14
5135,62,Male,105203.00,83
5136,69,Male,25398.00,28
5137,70,Female,56505.00,7
5138,43,Male,50793.00,95
5139,66,Male,169287.00,5
5140,22,Male,135615.00,70
5141,84,Male,31648.00,32
5142,74,Male,72353.00,76
5143,67,Female,194288.00,26
5144,34,Female,184616.00,13
5145,68,Male,39133.00,12
5146,38,Female,28414.00,38
5147,53,Male,153857.00,90
5148,50,Male,28524.00,50
5149,52,Male,92915.00,99
5150,85,Male,195358.00,11
5151,53,Male,38917.00,13
5152,64,Male,69788.00,10
5153,76,Female,55120.00,34
5154,30,Female,181165.00,70
5155,26,Male,199667.00,84
5156,65,Female,181003.00,38
5157,20,Female,33073.00,100
5158,75,Male,181651.00,62
5159,80,Male,194677.00,86
5160,35,Female,168378.00,87
5161,31,Female,26930.00,14
5162,47,Male,154852.00,18
5163,28,Female,27512.00,59
5164,35,Female,37024.00,91
5165,59,Male,187235.00,7
5166,83,Male,130979.00,11
5167,27,Male,181196.00,24
5168,30,Male,23360.00,62
5169,72,Male,70168.00,100
5170,19,Male,160324.00,6
5171,80,Female,197688.00,65
5172,24,Female,142818.00,30
5173,34,Male,155250.00,72
5174,26,Female,33800.00,22
5175,56,Male,123404.00,57
5176,38,Male,184691.00,33
5177,52,Male,116319.00,65
5178,20,Male,142674.00,67
5179,46,Male,85841.00,81
5180,80,Male,183058.00,86
5181,89,Female,28987.00,59
5182,81,Male,93355.00,88
5183,58,Female,81454.00,55
5184,66,Female,94700.00,7
5185,90,Male,186274.00,80
5186,29,Female,72606.00,44
5187,45,Female,154639.00,1
5188,67,Female,64571.00,61
5189,63,Female,147842.00,30
5190,58,Male,25386.00,6
5191,89,Male,105551.00,73
5192,76,Female,109149.00,87
5193,73,Male,86205.00,55
5194,65,Male,25638.00,39
5195,33,Female,177704.00,44
5196,41,Male,64788.00,83
5197,53,Female,165482.00,39
5198,31,Male,144137.00,95
5199,73,Female,26619.00,86
5200,55,Male,60789.00,49
5201,30,Male,21427.00,28
5202,32,Female,88366.00,59
5203,47,Male,99072.00,41
5204,41,Female,25285.00,98
5205,83,Male,77738.00,44
5206,88,Male,61989.00,52
5207,55,Female,108382.00,10
5208,50,Female,55459.00,55
5209,58,Male,170537.00,23
5210,54,Male,131633.00,34
5211,64,Male,96704.00,17
5212,29,Female,23029.00,12
5213,26,Female,120732.00,37
5214,36,Female,38405.00,92
5215,18,Male,45918.00,12
5216,36,Female,196341.00,34
5217,38,Male,58860.00,46
5218,65,Male,50433.00,88
5219,69,Female,177756.00,87
5220,78,Male,115868.00,13
5221,37,Female,165713.00,62
5222,34,Female,119152.00,33
5223,72,Female,58667.00,11
5224,77,Male,120689.00,81
5225,63,Female,98775.00,50
5226,38,Male,55064.00,94
5227,86,Male,160737.00,46
5228,49,Female,73104.00,64
5229,62,Male,87248.00,5
5230,56,Male,87299.00,16
5231,90,Male,114072.00,58
5232,46,Male,45131.00,55
5233,24,Male,83054.00,51
5234,49,Female,90438.00,13
5235,63,Male,73551.00,26
5236,47,Male,150658.00,59
5237,28,Female,56000.00,5
5238,59,Male,182526.00,66
5239,76,Female,170188.00,12
5240,80,Male,164557.00,4
5241,32,Male,174133.00,10
5242,51,Male,38437.00,6
5243,55,Male,158851.00,26
5244,21,Female,66263.00,61
5245,19,Male,37552.00,28
5246,59,Female,49944.00,8
5247,84,Male,180844.00,1
5248,81,Male,50054.00,12
5249,56,Female,103537.00,68
5250,25,Female,160888.00,14
5251,63,Male,32307.00,80
5252,48,Female,191089.00,100
5253,58,Male,187267.00,80
5254,82,Female,195230.00,22
5255,65,Female,168541.00,40
5256,87,Male,61148.00,15
5257,30,Female,161602.00,65
5258,71,Male,122446.00,40
5259,28,Female,118567.00,33
5260,83,Female,98399.00,84
5261,48,Female,191777.00,46
5262,57,Male,119201.00,67
5263,55,Male,83067.00,73
5264,88,Female,98401.00,8
5265,76,Female,29183.00,7
5266,58,Male,51740.00,11
5267,67,Female,198541.00,59
5268,25,Female,75708.00,45
5269,88,Male,150677.00,87
5270,83,Female,58758.00,67
5271,24,Male,49936.00,19
5272,85,Female,26245.00,35
5273,36,Male,105676.00,37
5274,64,Female,69159.00,12
5275,58,Male,121725.00,17
5276,60,Male,51672.00,97
5277,83,Female,40674.00,86
5278,46,Male,100954.00,83
5279,35,Male,95736.00,19
5280,82,Male,51017.00,26
5281,87,Female,76830.00,46
5282,29,Male,56372.00,11
5283,62,Female,97887.00,63
5284,83,Male,31182.00,18
5285,63,Male,21884.00,93
5286,79,Male,113513.00,81
5287,69,Male,143345.00,73
5288,23,Male,154698.00,68
5289,50,Female,105524.00,34
5290,63,Female,70211.00,1
5291,87,Male,113264.00,58
5292,75,Male,79062.00,11
5293,26,Male,190876.00,18
5294,47,Female,110131.00,9
5295,57,Male,74256.00,59
5296,46,Female,128303.00,19
5297,47,Male,152023.00,98
5298,29,Female,156546.00,3
5299,55,Male,174785.00,8
5300,31,Female,91332.00,55
5301,58,Female,162408.00,58
5302,74,Male,22767.00,61
5303,35,Male,43752.00,10
5304,88,Female,178726.00,71
5305,53,Male,75830.00,22
5306,84,Female,146760.00,84
5307,28,Male,196147.00,79
5308,37,Female,84467.00,76
5309,84,Female,190750.00,85
5310,43,Female,83083.00,36
5311,82,Male,159483.00,86
5312,44,Male,142217.00,72
5313,86,Male,148577.00,86
5314,22,Male,42018.00,94
5315,79,Male,144612.00,98
5316,19,Female,77762.00,37
5317,40,Male,174465.00,9
5318,76,Female,152961.00,24
5319,84,Male,70925.00,93
5320,23,Male,159692.00,68
5321,20,Female,75068.00,90
5322,62,Male,98904.00,26
5323,35,Female,149637.00,76
5324,53,Female,53042.00,95
5325,64,Female,85779.00,80
5326,85,Male,99122.00,38
5327,61,Female,185039.00,46
5328,32,Male,96424.00,10
5329,61,Male,62451.00,80
5330,70,Female,105072.00,71
5331,59,Female,126248.00,26
5332,62,Female,20299.00,13
5333,84,Female,77693.00,5
5334,71,Female,70664.00,32
5335,35,Female,136714.00,19
5336,75,Female,185565.00,68
5337,20,Male,168609.00,81
5338,56,Female,144014.00,85
5339,51,Female,130752.00,10
5340,57,Female,92206.00,3
5341,32,Male,198910.00,94
5342,21,Female,28488.00,52
5343,90,Female,197290.00,41
5344,74,Female,197458.00,41
5345,89,Female,23423.00,36
5346,83,Female,186831.00,61
5347,42,Male,77128.00,84
5348,76,Female,65549.00,11
5349,19,Female,115080.00,43
5350,85,Female,146284.00,16
5351,20,Female,48990.00,56
5352,37,Male,34488.00,86
5353,78,Male,64331.00,95
5354,40,Male,129432.00,8
5355,44,Male,178753.00,97
5356,40,Female,171288.00,11
5357,47,Female,90228.00,84
5358,27,Male,99084.00,97
5359,64,Female,41946.00,78
5360,45,Female,170465.00,10
5361,27,Female,55949.00,9
5362,78,Male,30520.00,8
5363,50,Male,52364.00,59
5364,66,Male,26206.00,40
5365,40,Female,129268.00,69
5366,84,Male,38668.00,80
5367,67,Male,142973.00,5
5368,49,Female,115408.00,75
5369,34,Male,20177.00,45
5370,32,Male,131812.00,63
5371,30,Male,135158.00,56
5372,45,Male,80696.00,66
5373,80,Male,51535.00,30
5374,23,Female,180170.00,14
5375,86,Female,81353.00,12
5376,83,Female,147066.00,11
5377,19,Male,33663.00,37
5378,73,Female,168970.00,91
5379,68,Female,189376.00,64
5380,78,Female,141901.00,77
5381,73,Female,146136.00,46
5382,33,Male,83963.00,6
5383,88,Male,50628.00,80
5384,55,Male,167896.00,53
5385,89,Male,111601.00,3
5386,51,Female,48264.00,35
5387,73,Male,155910.00,20
5388,39,Female,54929.00,30
5389,52,Male,33583.00,71
5390,49,Female,26174.00,26
5391,26,Female,107427.00,45
5392,81,Female,166019.00,48
5393,54,Male,23293.00,77
5394,26,Female,82436.00,26
5395,47,Male,178174.00,39
5396,21,Female,189753.00,64
5397,21,Female,109002.00,35
5398,60,Female,41161.00,65
5399,76,Female,88487.00,46
5400,86,Female,152809.00,66
5401,85,Female,135134.00,32
5402,22,Female,160872.00,2
5403,24,Male,22040.00,98
5404,48,Male,71670.00,14
5405,44,Female,167902.00,82
5406,18,Female,163052.00,2
5407,52,Female,40147.00,79
5408,28,Male,90034.00,30
5409,60,Female,159371.00,99
5410,43,Female,155017.00,5
5411,51,Male,32838.00,24
5412,87,Male,143811.00,52
5413,72,Male,87735.00,47
5414,75,Male,102879.00,6
5415,45,Male,32992.00,24
5416,27,Male,44516.00,84
5417,71,Male,34152.00,20
5418,26,Female,159912.00,100
5419,76,Female,111191.00,81
5420,43,Female,99734.00,54
5421,30,Female,65085.00,3
5422,51,Female,189673.00,33
5423,76,Female,55717.00,37
5424,25,Female,144827.00,90
5425,51,Male,56385.00,7
5426,72,Male,50265.00,100
5427,70,Male,102169.00,21
5428,68,Male,149776.00,36
5429,90,Female,131035.00,97
5430,64,Female,40645.00,53
5431,18,Female,150752.00,45
5432,31,Male,109777.00,8
5433,37,Male,73406.00,39
5434,34,Female,173420.00,60
5435,37,Male,146401.00,83
5436,88,Female,113576.00,55
5437,58,Male,42386.00,48
5438,24,Male,82341.00,82
5439,43,Female,82131.00,83
5440,62,Female,75070.00,64
5441,84,Female,199785.00,42
5442,24,Male,111260.00,40
5443,78,Male,28829.00,46
5444,55,Male,153425.00,93
5445,64,Female,57010.00,50
5446,85,Female,185497.00,37
5447,35,Male,199728.00,55
5448,50,Male,144488.00,49
5449,27,Male,180316.00,85
5450,27,Female,138560.00,84
5451,24,Male,31828.00,78
5452,90,Female,22268.00,88
5453,53,Female,83592.00,84
5454,26,Male,161313.00,64
5455,69,Female,177523.00,21
5456,72,Female,46197.00,31
5457,25,Female,125683.00,46
5458,87,Female,21933.00,57
5459,27,Male,161449.00,91
5460,71,Male,167815.00,22
5461,44,Female,184628.00,79
5462,63,Male,145225.00,59
5463,29,Male,69464.00,56
5464,72,Male,39801.00,72
5465,47,Male,64626.00,52
5466,70,Male,33031.00,57
5467,18,Male,49874.00,12
5468,63,Female,176522.00,51
5469,43,Male,170294.00,68
5470,37,Male,40908.00,34
5471,55,Female,163559.00,77
5472,22,Male,193689.00,9
5473,50,Female,67370.00,20
5474,85,Male,115809.00,89
5475,24,Male,128149.00,97
5476,74,Female,98413.00,55
5477,87,Male,49732.00,78
5478,85,Female,176663.00,53
5479,33,Female,88778.00,58
5480,57,Female,44933.00,74
5481,30,Female,103046.00,9
5482,44,Female,115291.00,84
5483,88,Male,128310.00,18
5484,86,Male,118154.00,28
5485,52,Female,181948.00,35
5486,64,Male,28610.00,50
5487,79,Male,169963.00,5
5488,61,Male,157453.00,5
5489,66,Male,28903.00,7
5490,41,Male,101360.00,12
5491,20,Male,40581.00,47
5492,58,Female,98897.00,93
5493,79,Male,44139.00,55
5494,26,Female,198386.00,31
5495,24,Female,82038.00,19
5496,86,Female,99471.00,41
5497,90,Female,64827.00,68
5498,21,Male,113604.00,59
5499,49,Female,63694.00,69
5500,38,Female,98444.00,21
5501,30,Female,146712.00,93
5502,65,Male,109888.00,49
5503,75,Female,126358.00,5
5504,76,Male,89436.00,73
5505,55,Male,143508.00,5
5506,81,Male,177419.00,99
5507,41,Male,107429.00,20
5508,49,Male,175088.00,68
5509,52,Male,33236.00,61
5510,19,Female,119378.00,79
5511,35,Male,40311.00,13
5512,36,Male,74815.00,72
5513,78,Male,134250.00,10
5514,42,Female,28782.00,40
5515,54,Male,104586.00,67
5516,64,Female,80213.00,92
5517,86,Female,129626.00,2
5518,83,Male,193265.00,7
5519,63,Male,191730.00,13
5520,54,Male,78624.00,13
5521,25,Male,77675.00,72
5522,64,Female,84559.00,13
5523,88,Female,159832.00,37
5524,78,Male,151697.00,82
5525,36,Male,64463.00,17
5526,35,Female,162251.00,70
5527,66,Male,67066.00,100
5528,21,Male,50714.00,5
5529,21,Female,109876.00,95
5530,74,Male,56371.00,23
5531,84,Female,98623.00,76
5532,51,Female,140376.00,73
5533,67,Male,159662.00,37
5534,32,Male,55710.00,34
5535,24,Female,192159.00,36
5536,21,Female,142508.00,41
5537,78,Female,70697.00,54
5538,64,Male,148441.00,92
5539,82,Male,24443.00,32
5540,19,Female,29856.00,13
5541,79,Female,157180.00,84
5542,40,Male,151026.00,49
5543,53,Female,121080.00,64
5544,53,Female,116704.00,44
5545,59,Male,64743.00,5
5546,55,Female,196475.00,49
5547,72,Male,62376.00,15
5548,32,Male,115641.00,16
5549,64,Female,181326.00,75
5550,34,Male,39806.00,11
5551,86,Male,101754.00,100
5552,87,Male,58309.00,19
5553,71,Female,22897.00,98
5554,82,Female,169737.00,1
5555,28,Male,130893.00,61
5556,76,Male,153207.00,2
5557,19,Female,162907.00,92
5558,88,Female,66353.00,87
5559,28,Female,28983.00,81
5560,80,Female,92241.00,75
5561,54,Female,44337.00,24
5562,30,Female,152074.00,69
5563,51,Female,149230.00,50
5564,69,Female,140510.00,55
5565,21,Male,22396.00,52
5566,77,Male,94198.00,91
5567,43,Female,67415.00,28
5568,48,Male,40506.00,36
5569,26,Male,60435.00,66
5570,22,Male,198504.00,30
5571,37,Male,132372.00,52
5572,49,Male,37297.00,89
5573,19,Male,51263.00,94
5574,70,Female,149608.00,73
5575,88,Female,165768.00,77
5576,18,Female,40415.00,49
5577,79,Female,115675.00,54
5578,63,Female,192299.00,45
5579,53,Male,107056.00,77
5580,20,Male,182740.00,38
5581,68,Male,139554.00,2
5582,26,Female,136152.00,84
5583,32,Female,118163.00,38
5584,34,Female,50101.00,57
5585,79,Male,188574.00,13
5586,69,Male,94647.00,25
5587,30,Male,111705.00,21
5588,30,Female,32482.00,70
5589,89,Female,134951.00,67
